Aug. 15, 2022   18:07:10
-0.580, -1.805e-4
-0.575, -1.809e-4
-0.570, -1.815e-4
-0.565, -1.822e-4
-0.560, -1.825e-4
-0.555, -1.826e-4
-0.550, -1.827e-4
-0.545, -1.832e-4
-0.540, -1.840e-4
-0.535, -1.845e-4
-0.530, -1.848e-4
-0.525, -1.851e-4
-0.520, -1.850e-4
-0.515, -1.851e-4
-0.510, -1.849e-4
-0.505, -1.851e-4
-0.500, -1.855e-4
-0.495, -1.856e-4
-0.490, -1.858e-4
-0.485, -1.858e-4
-0.480, -1.853e-4
-0.475, -1.850e-4
-0.470, -1.847e-4
-0.465, -1.843e-4
-0.460, -1.837e-4
-0.455, -1.834e-4
-0.450, -1.829e-4
-0.445, -1.823e-4
-0.440, -1.816e-4
-0.435, -1.807e-4
-0.430, -1.795e-4
-0.425, -1.784e-4
-0.420, -1.773e-4
-0.415, -1.763e-4
-0.410, -1.748e-4
-0.405, -1.727e-4
-0.400, -1.707e-4
-0.395, -1.685e-4
-0.390, -1.658e-4
-0.385, -1.630e-4
-0.380, -1.601e-4
-0.375, -1.568e-4
-0.370, -1.532e-4
-0.365, -1.493e-4
-0.360, -1.452e-4
-0.355, -1.405e-4
-0.350, -1.356e-4
-0.345, -1.304e-4
-0.340, -1.249e-4
-0.335, -1.191e-4
-0.330, -1.129e-4
-0.325, -1.064e-4
-0.320, -9.981e-5
-0.315, -9.308e-5
-0.310, -8.629e-5
-0.305, -7.953e-5
-0.300, -7.285e-5
-0.295, -6.624e-5
-0.290, -5.979e-5
-0.285, -5.362e-5
-0.280, -4.771e-5
-0.275, -4.214e-5
-0.270, -3.694e-5
-0.265, -3.212e-5
-0.260, -2.771e-5
-0.255, -2.371e-5
-0.250, -2.011e-5
-0.245, -1.691e-5
-0.240, -1.408e-5
-0.235, -1.161e-5
-0.230, -9.477e-6
-0.225, -7.623e-6
-0.220, -6.038e-6
-0.215, -4.696e-6
-0.210, -3.562e-6
-0.205, -2.607e-6
-0.200, -1.816e-6
-0.195, -1.162e-6
-0.190, -6.221e-7
-0.185, -1.809e-7
-0.180, 1.801e-7
-0.175, 4.742e-7
-0.170, 7.104e-7
-0.165, 9.013e-7
-0.160, 1.051e-6
-0.155, 1.173e-6
-0.150, 1.268e-6
-0.145, 1.345e-6
-0.140, 1.405e-6
-0.135, 1.454e-6
-0.130, 1.492e-6
-0.125, 1.523e-6
-0.120, 1.546e-6
-0.115, 1.567e-6
-0.110, 1.583e-6
-0.105, 1.597e-6
